search,heuristic,task,expandedNodes,searchTime
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task20.pddl,81,2.2
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task21.pddl,65,1.8
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task22.pddl,119,3.4
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task23.pddl,169,1.1e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task24.pddl,92,5.9
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task25.pddl,85,5.8
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task26.pddl,92,7.4
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task27.pddl,101,8.6
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task28.pddl,142,1.1e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task01.pddl,5,0.0027
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task02.pddl,9,0.0051
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task03.pddl,12,0.012
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task04.pddl,21,0.039
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task05.pddl,23,0.076
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task06.pddl,23,0.12
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task07.pddl,29,0.23
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task08.pddl,51,0.6
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task09.pddl,44,0.74
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task10.pddl,49,1.1
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task11.pddl,45,1.3
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task12.pddl,68,2.5
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task13.pddl,66,3.1
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task14.pddl,67,3.9
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task15.pddl,82,5.7
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task16.pddl,82,6.8
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task17.pddl,100,1e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task18.pddl,128,1.5e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task19.pddl,143,2e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task20.pddl,125,2e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task21.pddl,147,2.7e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task22.pddl,138,2.8e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task23.pddl,116,2.8e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task24.pddl,174,4.7e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task25.pddl,149,4.5e+01
